,dimGoodsID,categoryID1,categoryName1,categoryID2,categoryName2,categoryID3,categoryName3,categoryID4,categoryName4,branName,name
12991,6765300,68,保健,67,保健品,6,其他保健用品,10,其他,双艺,双艺PEVA浴帘(180*180cm)SY.80520
12992,6765303,68,保健,67,保健品,6,其他保健用品,10,其他,红瓦房,红瓦房防水印花浴帘YC-3303(180*180cm)
12993,6765309,68,烟酒纯鲜奶,67,烟,6,香烟,3,杭产烟,龙士达,龙士达圆形印花纸巾盒L-289
12994,6765325,68,饼干,67,糖果巧克力,6,巧克力,12,其他巧克力,口口,口口塑胶门垫KK-0082(50*70cm)
12995,6765326,68,烟酒纯鲜奶,67,烟,6,香烟,1,进口烟,龙士达,龙士达儿童浴盆L-02
12996,6765342,68,烟酒纯鲜奶,67,烟,6,香烟,1,进口烟,运隆,运隆15寸圆盆YL5316A
12997,6765353,68,烟酒纯鲜奶,67,酒,6,葡萄酒、果酒、香槟酒,8,香槟酒,am8:00,am8:00超柔浴花B-0043
12998,6765354,68,烟酒纯鲜奶,67,酒,6,葡萄酒、果酒、香槟酒,8,香槟酒,am8:00,am8:00普通浴花SX-1212YHI
12999,6765355,68,烟酒纯鲜奶,67,酒,6,葡萄酒、果酒、香槟酒,8,香槟酒,am8:00,am8:00轻美洗浴拉带B-0004
13000,6765356,68,烟酒纯鲜奶,67,酒,6,葡萄酒、果酒、香槟酒,8,香槟酒,am8:00,am8:00洗头按摩器B-0014
13001,6765357,68,烟酒纯鲜奶,67,烟,6,香烟,4,省外烟,龙士达,龙士达花样年华皂盒L-1751
13002,6765360,68,烟酒纯鲜奶,67,饮料,6,果汁饮料,14,其他果汁饮料,牧华,牧华9mm特殊型坐便暖垫M-10
13003,6765361,68,烟酒纯鲜奶,67,饮料,6,果汁饮料,14,其他果汁饮料,百邦,百邦O型马桶坐垫WO-511
13004,6765370,68,烟酒纯鲜奶,67,酒,6,礼盒酒,2,礼盒装普通白酒,能及厨,能及厨11L水桶9671
13005,6765372,68,饼干,67,糖果巧克力,6,巧克力,12,其他巧克力,佳洁利,佳洁利水晶带刺浴室防滑垫J-4545(45*45cm)
13006,6765373,68,饼干,67,糖果巧克力,6,巧克力,12,其他巧克力,佳洁利,佳洁利长型蛇纹浴室防滑垫J-7140(71*40cm)
13007,6765374,68,饼干,67,糖果巧克力,6,巧克力,12,其他巧克力,佳洁利,佳洁利水晶带刺浴室防滑垫J-7036B(70*36cm)
13008,6765375,68,饼干,67,糖果巧克力,6,巧克力,12,其他巧克力,佳洁利,佳洁利仿鹅卵石浴室防滑垫J-7036(70*36cm)
13009,6765377,68,烟酒纯鲜奶,67,烟,6,香烟,1,进口烟,运隆,运隆中号长方形脸盆YL5308
13010,6765379,68,烟酒纯鲜奶,67,酒,6,礼盒酒,6,礼盒装进口酒,中发,中发高级按摩梳9588
13011,6765381,68,烟酒纯鲜奶,67,酒,6,礼盒酒,6,礼盒装进口酒,中发,中发水黄杨拼木梳006
13012,6765382,68,烟酒纯鲜奶,67,烟,6,香烟,4,省外烟,龙士达,龙士达大号方皂缸L-607
13013,6765383,68,烟酒纯鲜奶,67,烟,6,香烟,4,省外烟,龙士达,龙士达吉米皂盒L-1713
13014,6765384,68,烟酒纯鲜奶,67,烟,6,香烟,4,省外烟,龙士达,龙士达吉米吸壁皂盘L-1716
13015,6765386,68,烟酒纯鲜奶,67,烟,6,香烟,3,杭产烟,龙士达,龙士达防水卷纸筒L-238
13016,6765387,68,烟酒纯鲜奶,67,酒,6,葡萄酒、果酒、香槟酒,8,香槟酒,am8:00,am8:00猪鬃浴刷B-0015
13017,6765388,68,烟酒纯鲜奶,67,酒,6,葡萄酒、果酒、香槟酒,8,香槟酒,am8:00,am8:00苎麻椭圆洗浴擦片B-0042
13018,6765389,68,烟酒纯鲜奶,67,酒,6,葡萄酒、果酒、香槟酒,8,香槟酒,am8:00,am8:00苎麻洗浴拉带B-0040
13019,6765390,68,烟酒纯鲜奶,67,酒,6,葡萄酒、果酒、香槟酒,8,香槟酒,am8:00,am8:00苎麻无指洗浴手套B-0041
13020,6765391,68,烟酒纯鲜奶,67,酒,6,葡萄酒、果酒、香槟酒,8,香槟酒,am8:00,am8:00心型沐浴海绵B-0006
13021,6765393,68,烟酒纯鲜奶,67,酒,6,礼盒酒,2,礼盒装普通白酒,运隆,运隆带手柄水桶(大)YL5404
13022,6765394,68,烟酒纯鲜奶,67,酒,6,礼盒酒,2,礼盒装普通白酒,运隆,运隆带手柄水桶(中)YL5403
13023,6765395,68,烟酒纯鲜奶,67,酒,6,礼盒酒,2,礼盒装普通白酒,运隆,运隆带手柄水桶(小)YL5402
13024,6765396,68,烟酒纯鲜奶,67,烟,6,香烟,3,杭产烟,美尔邦森,美尔邦森大号印花卷纸筒M-017
13025,6765398,68,烟酒纯鲜奶,67,烟,6,香烟,1,进口烟,华美,华美大号耐冲级方盆9503
13026,6765399,68,烟酒纯鲜奶,67,烟,6,香烟,1,进口烟,华美,华美小号防滑盆9511
13027,6765400,68,烟酒纯鲜奶,67,烟,6,香烟,1,进口烟,华美,华美大号防滑盆9513
13028,6765401,68,烟酒纯鲜奶,67,酒,6,葡萄酒、果酒、香槟酒,9,国产白兰地,龙晖,龙晖方格二层花边角架2005
13029,6765402,68,烟酒纯鲜奶,67,酒,6,葡萄酒、果酒、香槟酒,9,国产白兰地,龙晖,龙晖方格三层花边角架2006
13030,6765404,68,烟酒纯鲜奶,67,酒,6,葡萄酒、果酒、香槟酒,8,香槟酒,百事洁,百事洁美容护肤婴儿清洗清洁巾MR001
13031,6765406,68,烟酒纯鲜奶,67,酒,6,葡萄酒、果酒、香槟酒,8,香槟酒,百事洁,百事洁亚麻浴花EH001
13032,6765416,68,烟酒纯鲜奶,67,烟,6,香烟,1,进口烟,乐美汇,乐美汇欧式炫彩方盆S-L03
13033,6765417,68,烟酒纯鲜奶,67,烟,6,香烟,1,进口烟,乐美汇,乐美汇炫彩洗刷盆S-L01
13034,6765418,68,烟酒纯鲜奶,67,烟,6,香烟,1,进口烟,运隆,运隆大号长方形脸盆YL5307
13035,6765419,68,烟酒纯鲜奶,67,饮料,6,果汁饮料,14,其他果汁饮料,豪柏,豪柏马桶垫(988885)
13036,6765420,68,烟酒纯鲜奶,67,饮料,6,果汁饮料,14,其他果汁饮料,豪柏,豪柏马桶垫(982378)
13037,6765432,68,烟酒纯鲜奶,67,烟,6,香烟,1,进口烟,豪丰,豪丰48cm高级盆765
13038,6765435,68,烟酒纯鲜奶,67,酒,6,礼盒酒,2,礼盒装普通白酒,龙士达,龙士达大号漏斗L-168
13039,6765436,68,烟酒纯鲜奶,67,酒,6,礼盒酒,2,礼盒装普通白酒,龙士达,龙士达水勺L-158
13040,6765437,68,烟酒纯鲜奶,67,烟,6,香烟,1,进口烟,禧天龙,禧天龙实色节水盆(P-1033)
13041,6765438,68,烟酒纯鲜奶,67,烟,6,香烟,1,进口烟,禧天龙,禧天龙银点盆(P-1003)
13042,6765439,68,烟酒纯鲜奶,67,烟,6,香烟,1,进口烟,禧天龙,禧天龙盆(P-1027)
13043,6765440,68,烟酒纯鲜奶,67,烟,6,香烟,1,进口烟,禧天龙,禧天龙珠光盆(P-1028)
13044,6765441,68,烟酒纯鲜奶,67,烟,6,香烟,1,进口烟,禧天龙,禧天龙盆(P-1031)
13045,6765445,68,烟酒纯鲜奶,67,烟,6,香烟,1,进口烟,禧天龙,禧天龙盆(P-0179)
13046,6765446,68,饼干,67,糖果巧克力,6,巧克力,12,其他巧克力,雪尼尔,雪尼尔地垫40*60cm
13047,6765447,68,饼干,67,糖果巧克力,6,巧克力,12,其他巧克力,,品牌卡通垫50*80cm
13048,6765448,68,烟酒纯鲜奶,67,酒,6,礼盒酒,7,礼盒果酒,am8:00,am8:00家居台式卡通圆镜D-006
13049,6765449,68,烟酒纯鲜奶,67,酒,6,礼盒酒,7,礼盒果酒,am8:00,am8:00家居台式单面方镜D-007
13050,6765453,68,烟酒纯鲜奶,67,酒,6,葡萄酒、果酒、香槟酒,8,香槟酒,云蕾,云蕾七彩浴花56649
13051,6765454,68,烟酒纯鲜奶,67,酒,6,葡萄酒、果酒、香槟酒,8,香槟酒,云蕾,云蕾海绵浴花10146
13052,6765455,68,烟酒纯鲜奶,67,酒,6,葡萄酒、果酒、香槟酒,8,香槟酒,云蕾,云蕾泡泡爽浴花00666
13053,6765456,68,烟酒纯鲜奶,67,烟,6,香烟,1,进口烟,禧天龙,禧天龙盆(P-1032)
13054,6765457,68,烟酒纯鲜奶,67,烟,6,香烟,3,杭产烟,味老大,味老大抽取式竹纸巾盒WZH-02
13055,6765458,68,烟酒纯鲜奶,67,酒,6,葡萄酒、果酒、香槟酒,8,香槟酒,3M,3M耐适康香草心情浴棉
13056,6765463,68,烟酒纯鲜奶,67,酒,6,葡萄酒、果酒、香槟酒,8,香槟酒,云蕾,云蕾沐浴搓得爽95020
13057,6765464,68,烟酒纯鲜奶,67,酒,6,葡萄酒、果酒、香槟酒,8,香槟酒,云蕾,云蕾扎发巾+浴帽10191
13058,6765466,68,烟酒纯鲜奶,67,酒,6,礼盒酒,5,礼盒装滋补酒,茶花,茶花浴室多用牙刷架2205
13059,6765468,68,烟酒纯鲜奶,67,烟,6,香烟,4,省外烟,茶花,茶花椭圆滴水皂盘2235
13060,6765469,68,烟酒纯鲜奶,67,烟,6,香烟,4,省外烟,茶花,茶花卫生皂盒2213
13061,6765471,68,烟酒纯鲜奶,67,烟,6,香烟,3,杭产烟,茶花,茶花手纸筒0916
13062,6765473,68,烟酒纯鲜奶,67,酒,6,礼盒酒,6,礼盒装进口酒,美其林,美其林沐浴套装B0002
13063,6765474,68,烟酒纯鲜奶,67,烟,6,香烟,1,进口烟,华美,华美水晶盆(9525)
13064,6765476,68,烟酒纯鲜奶,67,酒,6,葡萄酒、果酒、香槟酒,8,香槟酒,百事洁,百事洁神奇魔术干发帽B6002
13065,6765477,68,烟酒纯鲜奶,67,饮料,6,果汁饮料,14,其他果汁饮料,牧华,牧华豪华彩条坐便暖垫M-15
13066,6765478,68,烟酒纯鲜奶,67,饮料,6,果汁饮料,14,其他果汁饮料,牧华,牧华4mm普通O型马桶垫两只装M-3B
13067,6765479,68,烟酒纯鲜奶,67,饮料,6,果汁饮料,14,其他果汁饮料,牧华,牧华加厚长毛坐便暖垫M-2
13068,6765480,68,烟酒纯鲜奶,67,饮料,6,果汁饮料,14,其他果汁饮料,牧华,牧华普通O型坐便暖垫M-3
13069,6765481,68,烟酒纯鲜奶,67,饮料,6,果汁饮料,14,其他果汁饮料,优啦,优啦座便器垫6080
13070,6765482,68,烟酒纯鲜奶,67,饮料,6,果汁饮料,14,其他果汁饮料,优啦,优啦座便器垫6081
13071,6765483,68,烟酒纯鲜奶,67,饮料,6,果汁饮料,14,其他果汁饮料,优啦,优啦座便器垫6082
13072,6765484,68,烟酒纯鲜奶,67,饮料,6,果汁饮料,14,其他果汁饮料,优啦,优啦座便器垫6083
13073,6765485,68,烟酒纯鲜奶,67,饮料,6,果汁饮料,14,其他果汁饮料,优啦,优啦座便器垫两件套6084
13074,6765488,68,饼干,67,糖果巧克力,6,巧克力,12,其他巧克力,惠多,惠多小精灵地垫50*65cm
13075,6765489,68,饼干,67,糖果巧克力,6,巧克力,12,其他巧克力,口口,口口机织地毯KK-0091(40*60cm)
13076,6765490,68,烟酒纯鲜奶,67,烟,6,香烟,1,进口烟,龙士达,龙士达透明盆30cm(L-225)
13077,6765492,68,烟酒纯鲜奶,67,烟,6,香烟,1,进口烟,龙士达,龙士达豪华盆36cm(L-127)
13078,6765498,68,烟酒纯鲜奶,67,酒,6,礼盒酒,6,礼盒装进口酒,美粘著,美粘著扁平木发梳M-F002
13079,6765499,68,烟酒纯鲜奶,67,酒,6,礼盒酒,6,礼盒装进口酒,美粘著,美粘著扁平折叠梳G-F003
13080,6765500,68,烟酒纯鲜奶,67,酒,6,礼盒酒,6,礼盒装进口酒,美粘著,美粘著圆卷发梳G-F006
13081,6765501,68,烟酒纯鲜奶,67,酒,6,礼盒酒,6,礼盒装进口酒,美粘著,美粘著圆卷发梳G-F009
13082,6765502,68,烟酒纯鲜奶,67,酒,6,礼盒酒,6,礼盒装进口酒,美粘著,美粘著扁平美发梳J-F012
13083,6765504,68,烟酒纯鲜奶,67,酒,6,礼盒酒,2,礼盒装普通白酒,新华,新华圆形格调水桶(13升)XH-071
13084,6765505,68,烟酒纯鲜奶,67,酒,6,礼盒酒,2,礼盒装普通白酒,新华,新华圆形格调水桶(11升)XH-072
13085,6765506,68,烟酒纯鲜奶,67,烟,6,香烟,1,进口烟,阿姿玛,阿姿玛法式盆0601(30cm)
13086,6765507,68,烟酒纯鲜奶,67,烟,6,香烟,1,进口烟,阿姿玛,阿姿玛O型欧式盆0502
13087,6765508,68,烟酒纯鲜奶,67,烟,6,香烟,1,进口烟,阿姿玛,阿姿玛O型欧式盆0504
13088,6765509,68,烟酒纯鲜奶,67,饮料,6,果汁饮料,13,柠檬饮料,香山,香山机械人体秤BR3011
13089,6765510,68,烟酒纯鲜奶,67,烟,6,香烟,1,进口烟,洛可可,洛可可36cm脸盆LCC-1605(均价)
13090,6765525,68,烟酒纯鲜奶,67,酒,6,葡萄酒、果酒、香槟酒,8,香槟酒,神仙居,神仙居猪鬃浴刷66-24
13091,6765526,68,烟酒纯鲜奶,67,酒,6,葡萄酒、果酒、香槟酒,8,香槟酒,神仙居,神仙居火山石磨脚石66-06
13092,6765527,68,烟酒纯鲜奶,67,烟,6,香烟,1,进口烟,禧天龙,禧天龙盆P-9167
13093,6770243,68,烟酒纯鲜奶,67,酒,7,葡萄酒、果酒、香槟酒,9,国产白兰地,天堂,339苹天堂三折手开尼龙花伞
13094,6770306,68,烟酒纯鲜奶,67,酒,7,葡萄酒、果酒、香槟酒,8,香槟酒,小燕子,小燕子摩托车单人专用雨披TL026
13095,6770316,68,烟酒纯鲜奶,67,酒,7,葡萄酒、果酒、香槟酒,9,国产白兰地,天堂,天堂三折手开防紫外色丁伞328E
13096,6770318,68,烟酒纯鲜奶,67,酒,7,葡萄酒、果酒、香槟酒,9,国产白兰地,天堂,天堂三折手开银胶伞336T
13097,6770319,68,烟酒纯鲜奶,67,酒,7,葡萄酒、果酒、香槟酒,9,国产白兰地,天堂,天堂三折手开伞339T
13098,6770320,68,烟酒纯鲜奶,67,酒,7,葡萄酒、果酒、香槟酒,9,国产白兰地,天堂,天堂三折手开色织格伞325E
13099,6770321,68,烟酒纯鲜奶,67,酒,7,葡萄酒、果酒、香槟酒,8,香槟酒,小燕子,小燕子单色套装雨衣TL003
13100,6770401,68,烟酒纯鲜奶,67,酒,7,礼盒酒,2,礼盒装普通白酒,妙洁,妙洁布质神奇拖把
13101,6770403,68,烟酒纯鲜奶,67,酒,7,礼盒酒,2,礼盒装普通白酒,妙洁,妙洁布质神奇拖把替换装
13102,6770411,68,烟酒纯鲜奶,67,烟,7,香烟,3,杭产烟,万隆,万隆贴角型厕刷套装WS-120
13103,6770412,68,烟酒纯鲜奶,67,烟,7,香烟,3,杭产烟,万隆,万隆高级洗鞋刷WS-418
13104,6770435,86,烟酒纯鲜奶,87,烟,3,香烟,1,进口烟,万隆,万隆迷你鞋刷WS-412
13105,6770436,86,烟酒纯鲜奶,87,烟,3,香烟,1,进口烟,万隆,万隆黑色高级鞋刷WS-413
13106,6770439,86,烟酒纯鲜奶,87,烟,3,香烟,1,进口烟,万隆,万隆带柄高级鞋刷WS-417
13107,6770472,68,烟酒纯鲜奶,67,酒,7,礼盒酒,2,礼盒装普通白酒,妙洁,妙洁魔吸型神奇拖把
13108,6770476,68,烟酒纯鲜奶,67,酒,3,礼盒酒,7,礼盒果酒,妙洁,妙洁纸杯9盎司50只
13109,6770500,68,烟酒纯鲜奶,67,酒,7,葡萄酒、果酒、香槟酒,9,国产白兰地,P天堂,P天堂防紫外线伞323E
13110,6770501,68,烟酒纯鲜奶,67,酒,7,葡萄酒、果酒、香槟酒,9,国产白兰地,P天堂,P天堂防紫外线伞303E
13111,6770530,68,烟酒纯鲜奶,67,酒,7,葡萄酒、果酒、香槟酒,8,香槟酒,P天工,P天工应急雨披(110cm)
13112,6770534,68,烟酒纯鲜奶,67,酒,7,葡萄酒、果酒、香槟酒,8,香槟酒,P天工,P天工防盗尼龙绸雨披(112cm)
13113,6770535,68,烟酒纯鲜奶,67,酒,7,葡萄酒、果酒、香槟酒,8,香槟酒,P天工,P天工防盗特大尼龙绸雨披(120cm)
13114,6770537,68,烟酒纯鲜奶,67,酒,7,葡萄酒、果酒、香槟酒,8,香槟酒,P天工,P天工防盗尼龙绸电动车雨披(120cm)
13115,6770538,68,烟酒纯鲜奶,67,酒,7,葡萄酒、果酒、香槟酒,8,香槟酒,P天工,P天工防盗尼龙绸摩托车雨披(130cm)
13116,6770553,68,烟酒纯鲜奶,67,烟,7,香烟,3,杭产烟,惠洁,惠洁双面玻璃清洁器XW-892
13117,6770587,68,烟酒纯鲜奶,67,烟,7,香烟,3,杭产烟,世家,世家马桶刷20823
13118,6770614,66,烟酒纯鲜奶,66,烟,3,香烟,3,杭产烟,护舒宝,护舒宝瞬洁丝薄日用护翼34片卫生巾
13119,6770619,68,烟酒纯鲜奶,67,烟,7,香烟,1,进口烟,微力达,微力达扫把
13120,6770655,68,烟酒纯鲜奶,67,烟,7,香烟,3,杭产烟,万隆,万隆迷你排刷WS-814
13121,6770679,68,烟酒纯鲜奶,67,烟,7,香烟,1,进口烟,美家,美家鬃毛扫把MCM107000
13122,6770701,68,烟酒纯鲜奶,67,烟,7,香烟,1,进口烟,三江购物,三江购物扫把连畚斗YS-0749
13123,6770702,68,烟酒纯鲜奶,67,烟,7,香烟,1,进口烟,三江购物,三江购物畚斗YS-0797
13124,6770703,68,烟酒纯鲜奶,67,烟,7,香烟,1,进口烟,三江购物,三江购物扫把0707
13125,6770725,68,烟酒纯鲜奶,67,酒,7,葡萄酒、果酒、香槟酒,8,香槟酒,小燕子,小燕子全衬连脚套雨衣TL016
13126,6770727,68,烟酒纯鲜奶,67,酒,7,葡萄酒、果酒、香槟酒,8,香槟酒,小燕子,小燕子高弹学生背书包雨衣TL107（125-135cm
13127,6770728,68,烟酒纯鲜奶,67,酒,7,葡萄酒、果酒、香槟酒,8,香槟酒,流星雨,流星雨摩托车专用雨披LXY002
13128,6770729,68,烟酒纯鲜奶,67,酒,7,葡萄酒、果酒、香槟酒,8,香槟酒,流星雨,流星雨电动车专用雨披LXY007
13129,6770731,68,烟酒纯鲜奶,67,酒,7,葡萄酒、果酒、香槟酒,8,香槟酒,流星雨,流星雨自行车雨衣
13130,6770747,68,烟酒纯鲜奶,67,酒,7,礼盒酒,5,礼盒装滋补酒,龙士达,龙士达卫生痰盂L-137
13131,6770749,68,烟酒纯鲜奶,67,烟,7,香烟,4,省外烟,龙士达,龙士达套装纸箩L-150
13132,6770763,68,烟酒纯鲜奶,67,酒,7,礼盒酒,2,礼盒装普通白酒,美家,美家稳洁胶棉拖把MCW102800
13133,6770765,68,烟酒纯鲜奶,67,酒,7,礼盒酒,2,礼盒装普通白酒,世家,世家快洁旋风拖把(送头)21062
13134,6770767,68,烟酒纯鲜奶,67,酒,7,礼盒酒,2,礼盒装普通白酒,世家,世家固定杆尘推20612
13135,6770768,68,烟酒纯鲜奶,67,酒,7,礼盒酒,2,礼盒装普通白酒,世家,世家清洁妙手拖把21061
13136,6770769,68,烟酒纯鲜奶,67,酒,7,礼盒酒,2,礼盒装普通白酒,世家,世家夹固式拖把(送头)21014
13137,6770770,68,烟酒纯鲜奶,67,酒,7,礼盒酒,2,礼盒装普通白酒,世家,世家胶棉先锋(送头)21042
13138,6770772,68,烟酒纯鲜奶,67,酒,7,礼盒酒,2,礼盒装普通白酒,世家,世家胶棉先锋替换头21055
13139,6770773,68,烟酒纯鲜奶,67,酒,7,礼盒酒,2,礼盒装普通白酒,世家,世家百变通拖布20311
13140,6770774,68,烟酒纯鲜奶,67,酒,7,礼盒酒,2,礼盒装普通白酒,美家,美家妙管家拖把MCF003900
13141,6770779,68,烟酒纯鲜奶,67,酒,7,礼盒酒,2,礼盒装普通白酒,微力达,微力达广易洁大地擦
13142,6770781,68,烟酒纯鲜奶,67,酒,7,礼盒酒,2,礼盒装普通白酒,微力达,微力达顺易洁地擦
13143,6770782,68,烟酒纯鲜奶,67,酒,7,礼盒酒,2,礼盒装普通白酒,微力达,微力达拖把+拖把头
13144,6770791,68,烟酒纯鲜奶,67,烟,7,香烟,4,省外烟,龙士达,龙士达圆型脚踏卫生桶LA-07(24cm)
13145,6770792,68,烟酒纯鲜奶,67,烟,7,香烟,4,省外烟,龙士达,龙士达圆型脚踏卫生桶LA-08(28cm)
13146,6770794,68,烟酒纯鲜奶,67,烟,7,香烟,1,进口烟,万隆,万隆玲珑木柄猪鬃扫WS-108
13147,6770798,68,烟酒纯鲜奶,67,酒,7,葡萄酒、果酒、香槟酒,9,国产白兰地,天堂,天堂直杆自开防紫外线伞193E
13148,6770799,68,烟酒纯鲜奶,67,酒,7,葡萄酒、果酒、香槟酒,9,国产白兰地,天堂,天堂三折特大隐格伞300T
13149,6770808,68,烟酒纯鲜奶,67,酒,7,礼盒酒,2,礼盒装普通白酒,妙洁,妙洁魔吸型神奇拖把替换装
13150,6770820,68,烟酒纯鲜奶,67,酒,7,礼盒酒,6,礼盒装进口酒,世家,世家皮老虎（吸通器）21038
13151,6770822,68,烟酒纯鲜奶,67,烟,7,香烟,3,杭产烟,世家,世家椰棕刷21048
13152,6770849,68,烟酒纯鲜奶,67,酒,7,葡萄酒、果酒、香槟酒,8,香槟酒,天工,天工特大电动车雨披(130cm)
13153,6770850,68,烟酒纯鲜奶,67,酒,7,葡萄酒、果酒、香槟酒,8,香槟酒,天工,天工有袖轻便雨衣(115cm)
13154,6770860,68,烟酒纯鲜奶,67,烟,7,香烟,3,杭产烟,世家,世家简易马桶刷21053（37cm)
13155,6770861,68,烟酒纯鲜奶,67,酒,2,礼盒酒,5,礼盒装滋补酒,世家,世家舒柔洗碗巾21065
13156,6770864,68,烟酒纯鲜奶,67,酒,7,礼盒酒,2,礼盒装普通白酒,微力达,微力达广易洁大地擦替换装
13157,6770868,68,烟酒纯鲜奶,67,烟,7,香烟,3,杭产烟,红瓦房,红瓦房超强粘尘纸YC-6084（2卷入）
13158,6770877,68,烟酒纯鲜奶,67,烟,7,香烟,3,杭产烟,美家生活,美家生活洁比世弹力窗刷MCB122400
13159,6770883,68,烟酒纯鲜奶,67,烟,7,香烟,3,杭产烟,世家,世家清洁卫士双面擦窗器20123(21.5cm)
13160,6770884,68,烟酒纯鲜奶,67,酒,7,礼盒酒,2,礼盒装普通白酒,世家,世家神奇胶棉拖把21148(30cm)
13161,6770885,68,烟酒纯鲜奶,67,烟,7,香烟,1,进口烟,世家,世家通用必备簸箕21155
13162,6770887,68,烟酒纯鲜奶,67,烟,7,香烟,1,进口烟,世家,世家经济型小扫帚21153
13163,6770888,68,烟酒纯鲜奶,67,酒,7,礼盒酒,2,礼盒装普通白酒,世家,世家多功能挤水桶21047（10L装）
13164,6770889,68,烟酒纯鲜奶,67,酒,7,礼盒酒,2,礼盒装普通白酒,世家,世家魔法精灵胶棉拖把21077(30cm)
13165,6770890,68,烟酒纯鲜奶,67,酒,7,礼盒酒,2,礼盒装普通白酒,世家,世家轻松精灵拖把21040(210g)
13166,6770897,68,烟酒纯鲜奶,67,酒,7,礼盒酒,2,礼盒装普通白酒,妙洁,妙洁多功能夹布拖
13167,6770898,68,烟酒纯鲜奶,67,酒,7,礼盒酒,2,礼盒装普通白酒,妙洁,妙洁多功能夹布拖替换装
13168,6770899,68,烟酒纯鲜奶,67,酒,7,礼盒酒,2,礼盒装普通白酒,妙洁,妙洁超细纤维拖把干湿两用型
13169,6770900,68,烟酒纯鲜奶,67,酒,7,礼盒酒,2,礼盒装普通白酒,妙洁,妙洁超细纤维拖把干湿两用型替换装
13170,6770915,68,烟酒纯鲜奶,67,酒,7,礼盒酒,7,礼盒果酒,龙士达,龙士达带夹苍拍L-1227
13171,6770923,68,烟酒纯鲜奶,67,烟,7,香烟,3,杭产烟,世家,世家磁吸型双面擦玻璃器(家庭用)(21162)
13172,6770926,68,烟酒纯鲜奶,67,酒,7,礼盒酒,2,礼盒装普通白酒,世家,世家合金王子拖把(赠随心通拖布)(21043)
13173,6770928,68,烟酒纯鲜奶,67,酒,7,礼盒酒,2,礼盒装普通白酒,妙洁,妙洁易洁耐拖夹布拖
13174,6770930,68,保健,67,保健品,7,其他保健用品,10,其他,神仙居,神仙居折叠拐杖(66-92)
13175,6770931,68,烟酒纯鲜奶,67,烟,7,香烟,4,省外烟,美尔邦森,美尔邦森印花收纳桶M-106
13176,6770932,68,烟酒纯鲜奶,67,烟,7,香烟,4,省外烟,美尔邦森,美尔邦森印花收纳桶M-107
13177,6770934,68,烟酒纯鲜奶,67,烟,7,香烟,4,省外烟,运隆,运隆圆形垃圾桶YL5209
13178,6770935,68,烟酒纯鲜奶,67,烟,7,香烟,4,省外烟,运隆,运隆直纹卫生桶YL5202(9.5L)
13179,6770938,68,烟酒纯鲜奶,67,酒,7,礼盒酒,6,礼盒装进口酒,世家,世家真空疏通器21209(15cm)
13180,6770939,68,烟酒纯鲜奶,67,烟,7,香烟,4,省外烟,亿威特,亿威特熊头杂物桶YWT-4412-X
13181,6770941,68,烟酒纯鲜奶,67,烟,7,香烟,4,省外烟,亿威特,亿威特垃圾桶YWT-7518
13182,6770944,68,烟酒纯鲜奶,67,酒,7,葡萄酒、果酒、香槟酒,8,香槟酒,流星雨,流星雨单层套装雨衣LXY-015
13183,6770945,68,烟酒纯鲜奶,67,酒,7,葡萄酒、果酒、香槟酒,8,香槟酒,小燕子,小燕子摩托车有袖雨衣TL-104
13184,6770946,68,烟酒纯鲜奶,67,酒,7,礼盒酒,7,礼盒果酒,正翔,正翔灭蝇拍ZX6409
13185,6770948,68,烟酒纯鲜奶,67,烟,2,香烟,4,省外烟,运隆,运隆果蔬篮YL350
13186,6770949,68,烟酒纯鲜奶,67,烟,7,香烟,4,省外烟,运隆,运隆手提杂物篮YL7202
13187,6770950,68,烟酒纯鲜奶,67,烟,7,香烟,1,进口烟,,精致木圆柄猪鬃扫WS-110
13188,6770951,68,烟酒纯鲜奶,67,酒,7,葡萄酒、果酒、香槟酒,9,国产白兰地,天堂,天堂防紫外线伞(3323E)
13189,6770955,68,烟酒纯鲜奶,67,酒,7,葡萄酒、果酒、香槟酒,9,国产白兰地,天堂,天堂伞3329E
13190,6770958,68,烟酒纯鲜奶,67,酒,7,礼盒酒,2,礼盒装普通白酒,妙洁,妙洁弹易换套布拖
13191,6770960,68,烟酒纯鲜奶,67,酒,7,礼盒酒,2,礼盒装普通白酒,世家,世家炫色除尘鬃毛扫帚簸箕21149
13192,6770962,68,烟酒纯鲜奶,67,烟,7,香烟,3,杭产烟,世家,世家双叉玻璃清洁器21228
13193,6770966,68,烟酒纯鲜奶,67,酒,7,礼盒酒,2,礼盒装普通白酒,世家,世家乐炫风甩干拖把NO.21329
13194,6770967,68,烟酒纯鲜奶,67,酒,7,礼盒酒,2,礼盒装普通白酒,,普通拖把2537
13195,6770968,68,烟酒纯鲜奶,67,烟,7,香烟,3,杭产烟,亿威特,亿威特洗衣刷YS-0203
13196,6770970,68,烟酒纯鲜奶,67,烟,7,香烟,3,杭产烟,亿威特,亿威特洗衣刷YS-0208
13197,6770971,68,烟酒纯鲜奶,67,烟,7,香烟,3,杭产烟,亿威特,亿威特掸尘刷YS-0606
13198,6770972,68,烟酒纯鲜奶,67,烟,7,香烟,3,杭产烟,亿威特,亿威特圆球马桶刷YS-0808
13199,6770973,68,烟酒纯鲜奶,67,烟,7,香烟,3,杭产烟,亿威特,亿威特卫生刷YS-0801
