用户ID,客户分类,区域,是否省会,7月销量,8月销量,9月销量,10月销量,11月销量
70912,C类,三线城市,否,1,2,3,5,0
70974,C类,三线城市,否,11,14,17,22,28
26988,C类,三线城市,否,3,,3,2,0
69857,C类,三线城市,否,7,17,4,17,12
70943,C类,三线城市,否,2,7,10,5,10
69862,C类,三线城市,否,4,1,1,5,5
69921,C类,三线城市,否,1,5,,0,1
70406,C类,三线城市,否,5,14,11,0,14
70267,C类,三线城市,否,6,1,,2,0
69303,C类,三线城市,否,4,1,,1,1
70241,C类,三线城市,否,,,6,0,1
70350,C类,三线城市,否,5,6,6,0,0
70421,C类,三线城市,否,2,3,,1,1
70945,C类,三线城市,否,50,45,51,56,55
71106,C类,三线城市,否,1,1,,0,0
69016,C类,三线城市,否,18,15,21,3,1
70056,C类,三线城市,否,2,4,,0,0
70642,C类,三线城市,否,,1,,0,0
69805,C类,三线城市,否,2,3,3,6,4
69263,C类,三线城市,否,3,2,,0,2
70309,C类,三线城市,否,10,7,7,9,5
70451,C类,三线城市,否,4,4,7,9,2
70476,C类,三线城市,否,7,9,9,5,2
70677,C类,三线城市,否,2,2,6,2,1
69391,C类,三线城市,否,4,4,1,0,0
69903,C类,三线城市,否,3,4,7,0,1
70883,C类,三线城市,否,10,,6,1,2
71130,C类,三线城市,否,48,6,3,0,0
69275,C类,三线城市,否,6,5,2,0,2
69780,C类,三线城市,否,,5,,6,0
69409,C类,三线城市,否,5,9,9,4,4
70051,C类,三线城市,否,2,6,,0,0
70573,C类,三线城市,否,1,1,,1,2
70600,C类,三线城市,否,1,,1,0,0
70737,C类,三线城市,否,4,,,0,1
70409,C类,三线城市,否,,1,1,1,0
70419,C类,三线城市,否,3,7,,0,3
70439,C类,三线城市,否,4,,,0,0
43044,C类,三线城市,否,8,7,8,3,9
22715,C类,三线城市,否,5,2,4,1,1
69461,C类,三线城市,否,2,1,6,0,0
70173,C类,三线城市,否,15,6,,4,0
55254,C类,三线城市,否,5,,,1,6
69155,C类,三线城市,否,5,3,4,1,5
69262,C类,三线城市,否,13,14,24,5,2
69264,C类,三线城市,否,6,8,7,0,0
69467,C类,三线城市,否,5,5,6,0,2
69546,C类,三线城市,否,7,,2,1,4
69755,C类,三线城市,否,9,5,10,1,3
70202,C类,三线城市,否,9,10,16,8,15
70698,C类,三线城市,否,8,8,8,1,3
70631,C类,一线城市,否,3,,1,1,2
65914,C类,二线城市,否,,17,5,13,11
69422,C类,二线城市,否,3,1,2,1,4
69249,C类,二线城市,否,1,,2,3,2
69637,C类,二线城市,否,,,12,7,5
69728,C类,二线城市,否,5,3,5,5,15
69695,C类,二线城市,否,3,3,,0,0
67233,C类,二线城市,否,,1,3,8,7
70980,C类,二线城市,否,3,2,1,0,3
70046,C类,二线城市,否,3,,6,0,0
70224,C类,二线城市,否,2,2,,4,5
69634,C类,二线城市,否,3,4,,8,4
65868,C类,二线城市,否,,1,,0,2
70069,C类,二线城市,否,12,12,15,24,23
70449,C类,二线城市,否,7,7,20,32,13
68040,C类,二线城市,否,39,10,27,16,18
70759,C类,二线城市,否,2,5,10,1,0
70061,C类,二线城市,否,11,4,7,0,6
70886,C类,二线城市,否,11,12,2,6,6
69552,C类,三线城市,否,6,1,6,13,11
71083,C类,三线城市,否,6,1,9,1,0
70466,C类,三线城市,否,3,5,7,8,1
70478,C类,三线城市,否,5,4,2,3,0
21803,C类,三线城市,否,,5,1,0,1
70231,C类,三线城市,否,7,2,4,5,7
70735,C类,三线城市,否,5,1,12,1,7
67344,C类,三线城市,否,,2,,2,0
69843,C类,三线城市,否,6,6,4,0,2
69819,C类,三线城市,否,1,,,0,0
56852,C类,三线城市,否,17,12,9,20,10
71228,C类,三线城市,否,25,19,32,20,41
71408,C类,一线城市,否,129,49,69,94,52
72374,C类,三线城市,否,21,36,46,33,22
71301,C类,三线城市,否,14,11,1,2,0
49828,C类,二线城市,否,20,23,17,15,41
71388,C类,三线城市,否,11,12,16,6,3
70326,C类,三线城市,否,14,14,4,2,4
71551,C类,三线城市,否,7,19,18,24,24
71409,C类,一线城市,否,138,44,33,11,14
71223,C类,二线城市,否,9,5,,2,0
71147,C类,二线城市,否,10,8,3,6,20
72216,C类,三线城市,否,9,30,18,12,21
72218,C类,三线城市,否,7,1,9,1,3
49988,C类,一线城市,否,7,11,6,14,22
71843,C类,二线城市,否,34,22,9,9,23
71867,C类,二线城市,否,14,9,6,2,1
71697,C类,二线城市,否,27,10,24,13,6
70228,C类,二线城市,否,8,6,5,2,8
71381,C类,二线城市,否,5,12,7,2,7
71709,C类,二线城市,否,10,3,7,4,11
71308,C类,二线城市,否,10,8,5,1,1
71014,C类,三线城市,否,8,4,1,0,1
72238,C类,三线城市,否,8,3,5,1,3
72058,C类,二线城市,否,5,2,3,13,7
71320,C类,二线城市,否,8,3,12,11,10
71620,C类,二线城市,否,9,8,7,2,7
71583,C类,二线城市,否,32,26,19,40,34
71749,C类,二线城市,否,3,,7,5,5
72194,C类,二线城市,否,5,31,,1,3
71837,C类,三线城市,否,25,5,18,4,4
71294,C类,三线城市,否,4,2,31,2,14
71366,C类,三线城市,否,8,1,5,5,1
71615,C类,三线城市,否,13,9,3,7,7
71577,C类,三线城市,否,11,,1,0,0
71064,C类,三线城市,否,4,,,0,0
71915,C类,三线城市,否,2,,,0,0
72036,C类,三线城市,否,2,,,0,0
71210,C类,三线城市,否,9,1,2,0,1
72071,C类,三线城市,否,5,2,,0,1
72077,C类,三线城市,否,11,,8,0,4
71276,C类,三线城市,否,9,1,6,2,3
72030,C类,三线城市,否,24,5,12,15,5
71981,C类,三线城市,否,4,,2,0,0
69364,C类,三线城市,否,3,,,0,0
71621,C类,三线城市,否,23,5,43,9,13
71143,C类,三线城市,否,11,2,1,1,1
71383,C类,一线城市,否,9,4,4,5,10
71351,C类,一线城市,否,16,7,8,8,8
71410,C类,一线城市,否,105,128,86,49,28
71834,C类,二线城市,否,18,8,8,0,1
72502,C类,二线城市,否,2,3,1,8,2
71373,C类,二线城市,否,5,6,2,5,4
71690,C类,二线城市,否,10,2,3,3,3
71310,C类,二线城市,否,2,21,12,11,22
72404,C类,二线城市,否,2,3,1,1,2
72299,C类,二线城市,否,11,7,12,11,4
71997,C类,二线城市,否,3,5,1,2,3
72262,C类,二线城市,否,6,2,2,0,1
71163,C类,二线城市,否,28,12,17,19,15
71994,C类,二线城市,否,9,11,6,14,5
71088,C类,二线城市,否,23,5,7,4,2
72221,C类,二线城市,否,11,16,20,15,14
71625,C类,二线城市,否,4,4,8,3,5
71878,C类,二线城市,否,17,10,18,8,2
38935,C类,二线城市,否,5,20,8,18,5
71984,C类,二线城市,否,13,6,,6,1
71686,C类,二线城市,否,37,24,7,6,4
71721,C类,二线城市,否,10,11,7,6,9
71828,C类,二线城市,否,17,12,15,12,13
71569,C类,二线城市,否,4,5,12,5,6
71416,C类,二线城市,否,8,17,18,12,7
68712,C类,二线城市,否,2,,,0,0
72397,C类,二线城市,否,12,24,20,26,23
71596,C类,二线城市,否,12,7,12,8,14
71203,C类,二线城市,否,8,2,2,5,2
71667,C类,二线城市,否,5,2,3,0,0
71460,C类,二线城市,否,41,16,26,14,16
71884,C类,二线城市,否,10,,1,3,0
71242,C类,二线城市,否,18,10,5,7,4
71703,C类,二线城市,否,15,,,0,0
71252,C类,三线城市,否,2,,0,0,0
72050,C类,三线城市,否,1,,,0,0
71945,C类,三线城市,否,7,7,8,5,3
71787,C类,三线城市,否,16,6,1,0,0
72557,C类,三线城市,否,4,26,14,9,5
71962,C类,三线城市,否,5,,1,0,0
35615,C类,三线城市,否,2,,,0,0
72290,C类,三线城市,否,2,2,2,0,1
72516,C类,三线城市,否,20,12,14,8,7
72621,C类,三线城市,否,1,3,,0,0
72552,C类,三线城市,否,5,9,2,3,7
71489,C类,三线城市,否,7,6,4,2,4
72045,C类,三线城市,否,14,6,4,0,0
72550,C类,三线城市,否,7,20,11,5,1
72099,C类,三线城市,否,5,6,,0,0
71273,C类,三线城市,否,66,36,33,35,5
72454,C类,三线城市,否,1,,,0,0
71480,C类,三线城市,否,1,,1,0,0
72133,C类,三线城市,否,3,2,1,1,1
72088,C类,三线城市,否,7,1,3,1,3
72281,C类,三线城市,否,2,,,1,0
71598,C类,三线城市,否,2,1,14,4,7
72475,C类,三线城市,否,6,7,5,4,0
72355,C类,三线城市,否,4,7,8,6,6
72356,C类,三线城市,否,1,3,1,2,1
69454,C类,三线城市,否,2,1,1,0,2
71129,C类,三线城市,否,7,18,16,8,17
71370,C类,三线城市,否,4,5,,0,0
72447,C类,三线城市,否,1,3,2,3,0
71356,C类,三线城市,否,10,8,9,10,16
72581,C类,三线城市,否,2,14,11,7,8
71922,C类,三线城市,否,1,4,1,6,3
71616,C类,三线城市,否,7,3,1,1,0
70944,C类,三线城市,否,3,3,,2,1
70327,C类,三线城市,否,14,1,0,1,5
71369,C类,三线城市,否,39,3,,0,0
71429,C类,三线城市,否,29,19,11,1,13
72020,C类,三线城市,否,13,72,26,39,45
71359,C类,三线城市,否,5,4,3,3,2
72400,C类,三线城市,否,2,,3,0,0
70437,C类,三线城市,否,3,,,0,0
71567,C类,三线城市,否,2,2,,0,0
71898,C类,三线城市,否,11,5,3,1,2
72025,C类,三线城市,否,3,2,,0,0
72095,C类,三线城市,否,8,3,4,2,7
72140,C类,三线城市,否,1,5,,2,5
72189,C类,三线城市,否,4,1,,0,0
72430,C类,三线城市,否,1,,4,0,0
71234,C类,一线城市,否,10,2,2,2,1
71515,C类,一线城市,否,7,1,,1,1
71759,C类,一线城市,否,3,4,4,1,2
72004,C类,一线城市,否,3,6,7,8,4
71473,C类,一线城市,否,1,,,0,0
71921,C类,一线城市,否,5,6,10,7,6
71568,C类,一线城市,否,22,21,13,21,15
71336,C类,一线城市,否,6,6,1,6,6
71443,C类,一线城市,否,8,5,6,4,5
72181,C类,一线城市,否,4,1,3,5,6
72406,C类,一线城市,否,8,6,6,0,5
72540,C类,一线城市,否,14,15,19,16,22
71871,C类,二线城市,否,12,,2,7,6
72022,C类,二线城市,否,4,2,4,3,5
72599,C类,二线城市,否,5,5,6,1,2
71196,C类,二线城市,否,9,6,5,8,10
71575,C类,二线城市,否,9,5,6,6,1
63490,C类,二线城市,否,9,3,8,4,0
72166,C类,二线城市,否,6,5,11,6,5
71391,C类,二线城市,否,14,2,6,1,3
71797,C类,二线城市,否,12,2,1,3,3
72339,C类,二线城市,否,9,8,15,4,3
72463,C类,二线城市,否,1,,,2,0
67895,C类,二线城市,否,1,,1,2,0
71989,C类,二线城市,否,1,,,0,0
71943,C类,二线城市,否,7,2,1,0,0
71764,C类,二线城市,否,12,9,9,7,7
71179,C类,二线城市,否,12,5,6,4,2
71552,C类,二线城市,否,11,3,2,4,2
71012,C类,二线城市,否,3,3,,3,0
71556,C类,二线城市,否,4,2,5,0,7
72342,C类,二线城市,否,2,1,4,2,0
71648,C类,二线城市,否,9,9,8,9,2
71400,C类,二线城市,否,9,7,11,8,11
71507,C类,二线城市,否,47,13,7,11,15
71327,C类,二线城市,否,7,3,3,1,2
71277,C类,二线城市,否,3,,2,3,4
71398,C类,二线城市,否,4,,4,5,5
71801,C类,二线城市,否,18,3,9,6,7
71602,C类,二线城市,否,11,2,3,5,1
71850,C类,二线城市,否,5,3,7,6,3
71903,C类,二线城市,否,5,7,2,10,5
72542,C类,二线城市,否,1,7,13,13,6
71785,C类,二线城市,否,3,9,6,5,12
72214,C类,二线城市,否,7,3,6,7,4
71225,C类,二线城市,否,13,4,1,3,2
71599,C类,二线城市,否,16,9,4,5,9
71710,C类,二线城市,否,1,2,9,8,2
72457,C类,二线城市,否,1,4,4,0,1
72490,C类,二线城市,否,2,2,,7,3
71791,C类,二线城市,否,11,6,10,6,2
71268,C类,二线城市,否,1,,2,2,1
71511,C类,二线城市,否,2,,1,0,0
71883,C类,二线城市,否,1,1,,1,1
71335,C类,二线城市,否,8,4,,6,2
71371,C类,二线城市,否,7,8,1,4,3
71896,C类,二线城市,否,12,5,6,1,8
72518,C类,二线城市,否,1,,,0,0
71774,C类,二线城市,否,3,,,6,0
72270,C类,二线城市,否,19,9,11,2,1
71739,C类,二线城市,否,1,1,2,0,3
71339,C类,二线城市,否,10,5,1,1,0
71860,C类,二线城市,否,8,5,6,0,1
72122,C类,二线城市,否,5,1,1,3,2
72228,C类,二线城市,否,6,,2,0,2
72239,C类,二线城市,否,5,2,1,0,0
72459,C类,二线城市,否,1,2,3,0,0
71658,C类,二线城市,否,9,4,4,5,4
71970,C类,二线城市,否,8,4,5,5,4
70718,C类,二线城市,否,11,7,16,9,4
72217,C类,二线城市,否,16,6,13,18,14
71606,C类,二线城市,否,10,1,,1,1
71735,C类,二线城市,否,24,20,18,23,10
72467,C类,二线城市,否,3,14,24,13,17
71453,C类,二线城市,否,9,10,6,11,11
71671,C类,二线城市,否,21,8,4,10,8
71680,C类,二线城市,否,14,4,7,8,1
71973,C类,二线城市,否,7,12,14,14,4
71101,C类,二线城市,否,8,3,,8,3
71323,C类,二线城市,否,23,9,8,6,1
71638,C类,二线城市,否,5,6,5,0,4
72200,C类,二线城市,否,4,2,,0,0
72313,C类,二线城市,否,4,6,3,2,5
72315,C类,二线城市,否,14,3,,6,11
71624,C类,二线城市,否,11,10,10,2,6
71778,C类,二线城市,否,1,9,10,6,7
71446,C类,二线城市,否,9,,,0,0
71008,C类,二线城市,否,13,2,9,4,5
71172,C类,二线城市,否,13,1,,7,2
71479,C类,二线城市,否,4,1,4,3,4
71904,C类,二线城市,否,9,4,7,5,3
72244,C类,二线城市,否,10,6,3,6,6
72309,C类,二线城市,否,5,6,,6,2
71936,C类,一线城市,否,5,14,4,2,6
71771,C类,一线城市,否,10,6,9,6,5
71913,C类,一线城市,否,6,2,3,8,3
72023,C类,一线城市,否,2,1,2,4,3
72260,C类,一线城市,否,7,4,2,2,3
72276,C类,一线城市,否,5,8,6,7,4
72444,C类,一线城市,否,2,3,6,8,9
72464,C类,一线城市,否,5,3,1,4,3
72530,C类,一线城市,否,4,5,8,4,1
72531,C类,一线城市,否,4,10,12,8,5
6654,C类,一线城市,否,,23,2,12,23
6897,C类,一线城市,否,,12,8,0,9
7078,C类,一线城市,否,3,4,11,1,3
9746,C类,一线城市,否,,,,0,6
72677,C类,一线城市,否,6,7,6,8,3
72695,C类,一线城市,否,,16,6,8,2
70240,C类,一线城市,否,9,3,11,8,5
72561,C类,一线城市,否,5,85,90,14,75
71773,C类,一线城市,否,12,3,9,8,7
71788,C类,一线城市,否,19,7,19,11,8
71804,C类,一线城市,否,3,5,2,2,0
72153,C类,一线城市,否,3,6,10,4,1
72165,C类,一线城市,否,5,15,8,13,4
72168,C类,一线城市,否,14,29,40,49,37
72323,C类,一线城市,否,1,1,4,3,3
72384,C类,一线城市,否,3,7,5,6,4
71864,C类,一线城市,否,6,6,8,2,7
71338,C类,一线城市,否,10,11,9,10,4
71368,C类,一线城市,否,33,11,23,26,19
71767,C类,一线城市,否,4,3,17,13,8
71808,C类,一线城市,否,2,3,4,10,5
70953,C类,二线城市,否,5,,,0,0
71018,C类,二线城市,否,8,5,4,10,5
71662,C类,二线城市,否,9,8,3,7,6
72092,C类,二线城市,否,10,34,42,58,46
72104,C类,二线城市,否,3,1,2,1,3
72108,C类,二线城市,否,9,8,7,2,1
72207,C类,二线城市,否,3,4,2,3,6
72341,C类,二线城市,否,7,2,,1,0
72428,C类,二线城市,否,5,3,4,2,6
72456,C类,二线城市,否,12,2,6,1,3
71975,C类,二线城市,否,28,7,9,0,0
71166,C类,二线城市,否,17,9,8,6,8
71213,C类,二线城市,否,11,5,1,8,2
71603,C类,二线城市,否,7,1,2,2,3
71754,C类,二线城市,否,13,6,9,5,6
71946,C类,二线城市,否,11,10,13,12,13
72139,C类,二线城市,否,6,2,4,4,3
72183,C类,二线城市,否,9,2,1,3,2
72274,C类,二线城市,否,,8,9,6,0
72002,C类,二线城市,否,16,4,5,6,3
72179,C类,二线城市,否,8,2,2,0,1
69740,C类,二线城市,否,7,,2,5,3
70775,C类,二线城市,否,7,5,5,3,14
72396,C类,二线城市,否,13,,5,7,7
72439,C类,二线城市,否,3,2,1,3,2
71548,C类,二线城市,否,3,3,,0,2
71640,C类,二线城市,否,8,3,9,0,0
71722,C类,二线城市,否,10,4,8,7,11
72026,C类,二线城市,否,6,8,7,3,7
72100,C类,二线城市,否,6,18,7,12,9
72205,C类,二线城市,否,9,11,5,7,13
71380,C类,二线城市,否,14,4,5,5,10
71863,C类,二线城市,否,9,6,3,4,1
71941,C类,二线城市,否,8,5,7,4,7
71954,C类,二线城市,否,10,4,3,0,1
72074,C类,二线城市,否,5,2,3,3,5
72083,C类,二线城市,否,9,7,9,13,8
72431,C类,二线城市,否,1,9,3,2,5
72583,C类,二线城市,否,5,6,3,3,2
72675,C类,二线城市,否,5,3,2,3,4
71153,C类,二线城市,否,2,1,2,6,5
71352,C类,二线城市,否,7,5,4,8,1
71144,C类,二线城市,否,2,,1,4,2
71455,C类,二线城市,否,2,1,8,6,4
72320,C类,二线城市,否,14,10,14,10,15
72434,C类,二线城市,否,2,4,5,2,7
72455,C类,二线城市,否,9,3,11,7,4
72478,C类,二线城市,否,1,32,13,5,10
72543,C类,二线城市,否,4,14,7,7,7
72672,C类,二线城市,否,7,2,12,7,7
72184,C类,二线城市,否,2,4,2,9,13
71466,C类,二线城市,否,18,6,2,1,6
71679,C类,二线城市,否,8,2,1,0,0
72230,C类,二线城市,否,9,6,11,14,8
72683,C类,二线城市,否,5,10,5,5,5
71090,C类,二线城市,否,10,3,7,4,2
71160,C类,二线城市,否,13,13,11,9,8
71497,C类,二线城市,否,3,,2,0,1
71636,C类,二线城市,否,4,1,3,4,2
71642,C类,二线城市,否,10,15,8,12,4
71999,C类,二线城市,否,4,2,1,6,1
72018,C类,二线城市,否,6,5,5,5,6
72307,C类,二线城市,否,3,1,2,4,1
59265,C类,二线城市,否,5,6,4,0,4
71605,C类,二线城市,否,6,3,3,3,7
71226,C类,二线城市,否,25,24,14,14,8
72240,C类,二线城市,否,5,2,2,1,4
31897,C类,二线城市,否,,17,9,6,7
48756,C类,二线城市,否,4,2,1,1,1
51698,C类,二线城市,否,8,2,9,1,1
71478,C类,二线城市,否,6,2,1,1,1
71746,C类,二线城市,否,7,6,4,1,9
71916,C类,二线城市,否,4,1,12,4,6
72285,C类,二线城市,否,7,3,3,1,0
71610,C类,二线城市,否,6,3,4,1,5
71959,C类,二线城市,否,13,8,9,6,8
72484,C类,二线城市,否,4,4,4,2,2
71009,C类,二线城市,否,16,6,13,5,17
71783,C类,二线城市,否,22,6,1,3,7
72617,C类,二线城市,否,3,12,9,1,0
72667,C类,二线城市,否,5,,4,1,1
36965,C类,二线城市,否,20,10,11,13,12
71331,C类,二线城市,否,19,2,1,5,4
71464,C类,二线城市,否,9,2,6,4,2
71793,C类,二线城市,否,18,4,15,7,0
71795,C类,二线城市,否,12,1,3,2,3
71796,C类,二线城市,否,16,4,5,1,9
71885,C类,二线城市,否,23,12,15,13,6
71998,C类,二线城市,否,15,12,10,4,2
72172,C类,二线城市,否,14,9,4,7,8
72266,C类,二线城市,否,11,12,2,4,3
72333,C类,二线城市,否,16,5,3,10,4
72645,C类,二线城市,否,12,13,8,8,2
71572,C类,二线城市,否,2,1,1,7,6
71730,C类,二线城市,否,8,5,7,2,7
72042,C类,二线城市,否,3,1,1,3,4
71165,C类,二线城市,否,9,9,7,9,7
71254,C类,二线城市,否,9,7,8,10,7
71266,C类,二线城市,否,9,2,2,4,3
72298,C类,二线城市,否,11,12,7,15,6
71316,C类,二线城市,否,10,7,6,13,14
71317,C类,二线城市,否,22,4,2,8,5
71342,C类,二线城市,否,5,,5,1,4
71687,C类,二线城市,否,6,,1,0,1
72225,C类,二线城市,否,20,2,5,12,11
72370,C类,二线城市,否,15,3,6,1,4
72461,C类,二线城市,否,11,7,0,7,6
72535,C类,二线城市,否,4,1,1,1,0
72697,C类,二线城市,否,,13,8,7,11
71350,C类,二线城市,否,9,3,,1,0
71750,C类,二线城市,否,9,8,1,5,1
70086,C类,二线城市,否,3,1,,4,0
71304,C类,二线城市,否,7,2,4,2,7
71357,C类,二线城市,否,16,4,7,7,11
71447,C类,二线城市,否,18,6,21,11,13
72117,C类,二线城市,否,12,8,11,4,4
72368,C类,二线城市,否,3,5,4,4,5
72594,C类,二线城市,否,8,3,4,3,4
71244,C类,二线城市,否,13,6,1,5,4
71386,C类,二线城市,否,10,1,3,11,15
71770,C类,二线城市,否,9,6,9,1,8
72538,C类,二线城市,否,10,2,14,13,3
71224,C类,二线城市,否,16,4,5,0,0
71881,C类,二线城市,否,5,7,14,17,13
71811,C类,二线城市,否,7,9,21,17,3
71812,C类,二线城市,否,3,3,6,14,6
71929,C类,二线城市,否,6,7,6,5,5
72601,C类,二线城市,否,1,2,1,4,9
71490,C类,二线城市,否,10,3,8,3,1
72268,C类,二线城市,否,4,,7,3,2
70396,C类,二线城市,否,10,3,5,0,1
71732,C类,二线城市,否,12,9,6,3,4
71960,C类,二线城市,否,4,2,,13,4
72559,C类,二线城市,否,11,2,7,9,1
72701,C类,二线城市,否,,13,1,2,3
71201,C类,二线城市,否,11,,3,9,14
71230,C类,二线城市,否,1,4,19,21,11
71347,C类,二线城市,否,10,10,14,3,11
71543,C类,二线城市,否,25,16,28,35,36
71990,C类,二线城市,否,10,6,5,13,0
72707,C类,二线城市,否,,3,7,2,2
71167,C类,二线城市,否,17,6,6,3,4
71175,C类,二线城市,否,19,11,4,15,14
71215,C类,二线城市,否,16,6,7,20,8
71392,C类,二线城市,否,6,4,3,4,3
72107,C类,二线城市,否,14,9,9,12,15
72164,C类,二线城市,否,3,4,10,4,4
72317,C类,二线城市,否,2,2,6,7,6
72659,C类,二线城市,否,5,7,4,7,7
71813,C类,二线城市,否,10,9,4,9,8
72435,C类,二线城市,否,8,1,8,1,4
72631,C类,二线城市,否,9,8,3,8,2
71239,C类,二线城市,否,6,4,7,2,5
71315,C类,二线城市,否,1,10,6,16,8
71459,C类,二线城市,否,16,2,5,6,4
71626,C类,二线城市,否,2,7,2,4,3
71637,C类,二线城市,否,5,6,16,1,4
71694,C类,二线城市,否,12,2,3,4,5
72448,C类,二线城市,否,2,,3,1,2
71521,C类,二线城市,否,13,18,6,14,13
72637,C类,二线城市,否,3,12,7,6,16
70397,C类,二线城市,否,9,1,2,2,4
71467,C类,二线城市,否,20,7,6,8,6
72264,C类,二线城市,否,4,2,5,1,5
72438,C类,二线城市,否,8,2,6,6,11
72684,C类,二线城市,否,3,3,2,1,2
71427,C类,二线城市,否,12,8,13,11,12
71971,C类,二线城市,否,16,7,8,1,3
72241,C类,二线城市,否,3,10,10,4,6
71803,C类,二线城市,否,30,7,8,1,6
71963,C类,二线城市,否,17,3,9,4,0
71413,C类,二线城市,否,9,12,6,2,5
71449,C类,二线城市,否,7,6,1,4,2
71457,C类,二线城市,否,7,7,3,3,5
72102,C类,二线城市,否,3,,6,0,7
72208,C类,二线城市,否,8,6,6,7,3
72249,C类,二线城市,否,,2,4,4,0
72312,C类,二线城市,否,16,,9,6,1
72388,C类,二线城市,否,3,1,4,0,8
71374,C类,二线城市,否,27,11,15,21,9
71440,C类,二线城市,否,12,9,5,4,4
71488,C类,二线城市,否,27,18,20,23,21
71516,C类,二线城市,否,10,8,6,6,6
71744,C类,二线城市,否,16,8,19,17,15
71978,C类,二线城市,否,15,3,5,10,4
